gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas,modo,componente,tamanho_componente,origem,posicao_ranking,relacionado,vizinhos_no_corpus,ligacoes_possiveis_no_corpus
mongo,lib/mongo/collection/view.rb,049b718a2d47,database drivers,5.9,21,0,91,2.33,0,0.0,11,3,11,1.0,isolado,mongo#30,1,diversidade,224,False,0,0
mongo,lib/mongo/config/options.rb,049b718a2d47,database drivers,6.8,18,0,50,0.0,0,125.0,4,3,3,0.75,isolado,mongo#38,1,diversidade,256,False,0,0
mongo,lib/mongo/crypt/kms/azure/credentials_retriever.rb,049b718a2d47,database drivers,12.2,14,100,100,0.0,0,0.0,4,5,4,1.0,isolado,mongo#46,1,diversidade,127,False,0,0
mongo,profile/driver_bench/base.rb,049b718a2d47,database drivers,5.1,28,6,25,0.0,0,0.0,16,3,13,0.812,isolado,mongo#125,10,grupo,,True,6,6
mongo,profile/driver_bench/crypto/decrypt.rb,049b718a2d47,database drivers,8.4,17,0,33,0.0,1,0.0,9,4,9,1.0,isolado,mongo#125,10,grupo,,True,1,1
mongo,profile/driver_bench/multi_doc/grid_fs/download.rb,049b718a2d47,database drivers,4.7,6,0,100,0.0,3,0.0,3,5,3,1.0,isolado,mongo#128,1,diversidade,131,False,0,0
mongo,profile/driver_bench/parallel/base.rb,049b718a2d47,database drivers,3.2,4,0,50,0.0,1,0.0,4,4,4,1.0,isolado,mongo#125,10,grupo,,True,1,1
mongo,profile/driver_bench/parallel/gridfs/base.rb,049b718a2d47,database drivers,4.2,5,0,50,0.0,2,0.0,4,5,4,1.0,isolado,mongo#125,10,grupo,,True,3,3
mongo,profile/driver_bench/parallel/gridfs/download.rb,049b718a2d47,database drivers,6.7,11,0,83,0.0,3,0.0,6,6,6,1.0,isolado,mongo#125,10,grupo,,True,1,2
mongo,profile/driver_bench/parallel/gridfs/upload.rb,049b718a2d47,database drivers,4.8,7,0,50,0.0,3,0.0,4,6,4,1.0,isolado,mongo#125,10,grupo,,True,1,2
mongo,profile/driver_bench/parallel/ldjson/base.rb,049b718a2d47,database drivers,6.5,13,0,50,0.0,2,0.0,4,5,4,1.0,isolado,mongo#125,10,grupo,,True,2,2
mongo,profile/driver_bench/parallel/ldjson/export.rb,049b718a2d47,database drivers,5.6,11,0,57,0.0,3,0.0,7,6,7,1.0,isolado,mongo#125,10,grupo,,True,1,1
mongo,profile/driver_bench/single_doc/base.rb,049b718a2d47,database drivers,4.3,8,0,33,0.0,1,0.0,6,4,5,0.833,isolado,mongo#125,10,grupo,,True,2,2
mongo,profile/driver_bench/single_doc/run_command.rb,049b718a2d47,database drivers,3.8,5,0,25,0.0,2,0.0,4,4,4,1.0,isolado,mongo#125,10,grupo,,True,2,2
paper_trail,lib/paper_trail.rb,0c511ed46c08,orm/odm extensions,3.6,7,100,10,1.0,0,0.0,10,1,9,0.9,isolado,paper_trail#0,15,diversidade,99,True,1,1
paper_trail,lib/paper_trail/events/base.rb,0c511ed46c08,orm/odm extensions,6.6,15,0,86,0.0,0,7.1,28,3,26,0.929,isolado,paper_trail#0,15,diversidade,108,True,1,1
parallel,lib/parallel.rb,cd5ba09894cd,concurrency and parallelism,11.2,59,71,70,0.0,2,10.7,56,9,55,0.982,isolado,parallel#0,1,diversidade,16,False,0,0
pastel,lib/pastel/color_parser.rb,afd82952076e,cli utilities,16.2,48,100,75,0.5,0,0.0,4,2,4,1.0,isolado,pastel#1,1,diversidade,151,False,0,0
pg,lib/pg/connection.rb,d4539c25dcc8,database drivers,15.0,81,32,68,0.5,0,20.6,34,2,34,1.0,isolado,pg#2,1,diversidade,56,False,0,0
pg,sample/warehouse_partitions.rb,d4539c25dcc8,database drivers,44.6,81,0,100,0.0,0,0.0,5,1,5,1.0,isolado,pg#0,7,diversidade,199,False,0,0
prawn,lib/prawn/document.rb,f82783b1d020,pdf,9.6,54,9,65,5.5,0,8.8,34,2,30,0.882,isolado,prawn#0,8,diversidade,51,False,0,0
prawn,lib/prawn/fonts/dfont.rb,f82783b1d020,pdf,4.3,5,67,100,0.0,2,0.0,3,3,3,1.0,isolado,prawn#2,1,diversidade,231,False,0,0
prawn,lib/prawn/images/png.rb,f82783b1d020,pdf,31,118,11,89,0.0,1,0.0,9,3,9,1.0,isolado,prawn#17,1,diversidade,237,False,0,0
prawn,lib/prawn/measurements.rb,f82783b1d020,pdf,3,3,0,57,0.0,0,0.0,14,2,9,0.643,isolado,prawn#18,2,diversidade,106,False,0,0
prawn,lib/prawn/text/formatted/parser.rb,f82783b1d020,pdf,34.7,114,100,100,0.0,0,0.0,6,4,5,0.833,isolado,prawn#0,8,diversidade,13,False,0,0
premailer-rails,lib/premailer/rails/css_loaders/asset_pipeline_loader.rb,33287e89f7a3,email,8,10,0,0,0.25,0,0.0,3,4,3,1.0,isolado,premailer-rails#1,1,diversidade,145,False,0,0
pry,lib/pry/cli.rb,5a267df08ad6,irb,16.8,37,100,60,0.0,0,40.0,5,2,5,1.0,isolado,pry#0,69,diversidade,250,False,0,0
pry,lib/pry/command_set.rb,5a267df08ad6,irb,7.4,27,0,76,0.5,1,28.0,25,4,25,1.0,isolado,pry#0,69,diversidade,260,False,0,1
pry,lib/pry/commands/watch_expression/expression.rb,5a267df08ad6,irb,4,5,0,40,0.0,2,0.0,5,4,5,1.0,isolado,pry#0,69,diversidade,78,False,0,0
pry,lib/pry/exceptions.rb,5a267df08ad6,irb,10.3,17,100,67,0.0,2,0.0,3,8,3,1.0,isolado,pry#9,1,diversidade,149,False,0,1
pry,lib/pry/input_completer.rb,5a267df08ad6,irb,46,171,0,100,0.0,0,40.0,5,2,5,1.0,isolado,pry#10,1,diversidade,22,False,0,0
pry,lib/pry/method.rb,5a267df08ad6,irb,7.5,29,29,75,2.5,0,2.0,51,2,46,0.902,isolado,pry#0,69,diversidade,116,False,0,2
pry,lib/pry/testable.rb,5a267df08ad6,irb,8,13,100,33,2.0,0,33.3,3,2,3,1.0,isolado,pry#17,1,diversidade,27,False,0,0
puma,examples/generate_chain_test.rb,8085b75e79e3,web servers,13.3,25,100,67,0.0,0,0.0,6,1,6,1.0,isolado,puma#2,1,diversidade,41,False,0,0
puma,lib/puma/cluster/worker.rb,8085b75e79e3,web servers,53.3,125,0,100,0.0,1,0.0,3,3,3,1.0,com a biblioteca carregada,puma#4,21,diversidade,18,False,0,0
puma,lib/puma/dsl.rb,8085b75e79e3,web servers,5.8,66,1,80,0.0,0,3.6,84,2,44,0.524,isolado,puma#4,21,diversidade,249,False,0,0
pundit,lib/pundit.rb,2d665d67a26f,authorization,5,10,100,33,0.0,0,0.0,6,2,6,1.0,isolado,pundit#0,1,diversidade,183,False,0,0
pundit,lib/pundit/authorization.rb,2d665d67a26f,authorization,4.1,9,0,47,0.5,0,5.9,17,2,13,0.765,isolado,pundit#1,1,diversidade,94,False,0,0
rack-attack,lib/rack/attack.rb,65f1ead3bc64,security,8.5,28,67,67,0.17,2,0.0,6,6,6,1.0,isolado,rack-attack#0,3,diversidade,61,False,0,0
rake,lib/rake/dsl_definition.rb,503b8ec593c5,cli builder,4.8,12,0,33,1.0,0,0.0,9,2,6,0.667,isolado,rake#0,15,diversidade,190,False,0,0
ransack,lib/ransack/adapters/active_record/context.rb,383c5dd9aa8f,search,14.1,39,0,95,0.0,1,59.1,22,4,22,1.0,isolado,ransack#2,1,diversidade,111,False,0,4
ransack,lib/ransack/nodes/attribute.rb,383c5dd9aa8f,search,4,7,0,56,0.33,1,0.0,9,3,9,1.0,isolado,ransack#7,4,grupo,,True,1,2
ransack,lib/ransack/nodes/bindable.rb,383c5dd9aa8f,search,4.1,7,0,75,0.0,0,0.0,8,3,8,1.0,isolado,ransack#7,4,grupo,,True,2,3
ransack,lib/ransack/nodes/node.rb,383c5dd9aa8f,search,3.8,6,50,75,0.0,0,0.0,4,3,4,1.0,isolado,ransack#5,6,diversidade,97,False,0,0
ransack,lib/ransack/nodes/sort.rb,383c5dd9aa8f,search,5.8,9,17,83,0.33,1,16.7,6,3,6,1.0,isolado,ransack#7,4,grupo,439,True,2,3
ransack,lib/ransack/search.rb,383c5dd9aa8f,search,12.9,30,0,75,0.5,0,33.3,12,2,12,1.0,isolado,ransack#7,4,grupo,,True,1,2
rdoc,lib/rdoc.rb,4e303b392092,documentation,12.5,21,100,25,0.0,1,0.0,4,2,4,1.0,isolado,rdoc#1,50,diversidade,139,False,0,0
rdoc,lib/rdoc/code_object/normal_module.rb,4e303b392092,documentation,8.5,33,0,17,0.0,3,0.0,6,1,5,0.833,isolado,rdoc#1,50,diversidade,126,False,0,0
rdoc,lib/rdoc/generator/darkfish.rb,4e303b392092,documentation,18,65,0,97,1.0,0,0.0,31,1,31,1.0,isolado,rdoc#1,50,diversidade,25,False,0,0
rdoc,lib/rdoc/markdown.rb,4e303b392092,documentation,51.6,1405,1,29,0.0,1,2.3,304,4,170,0.559,isolado,rdoc#9,2,diversidade,5,False,0,0
rdoc,lib/rdoc/rd/inline.rb,4e303b392092,documentation,7,14,20,80,0.0,0,0.0,5,1,5,1.0,isolado,rdoc#27,1,diversidade,259,False,0,0
redcarpet,lib/redcarpet/render_strip.rb,34c138e3f149,markdown processors,3.1,4,0,71,0.0,1,0.0,7,3,5,0.714,isolado,redcarpet#4,1,diversidade,155,False,0,0
responders,lib/action_controller/respond_with.rb,b20fdd24befe,decorators,12.2,20,0,80,0.33,0,0.0,5,3,5,1.0,isolado,responders#0,1,diversidade,156,False,0,0
rest-client,lib/restclient/exceptions.rb,cf3e5a115bcd,http clients and tools,3.8,8,0,21,0.0,3,0.0,14,11,11,0.786,isolado,rest-client#1,1,diversidade,166,False,0,0
roo,lib/roo/base.rb,20d424f8bf96,spreadsheets and documents,8.9,28,4,73,6.0,0,1.9,52,1,51,0.981,isolado,roo#0,3,grupo,124,True,2,2
roo,lib/roo/csv.rb,20d424f8bf96,spreadsheets and documents,6.3,24,0,67,0.0,1,0.0,15,2,12,0.8,isolado,roo#0,3,grupo,,True,1,1
roo,lib/roo/excelx/cell.rb,20d424f8bf96,spreadsheets and documents,8.3,16,22,67,0.0,1,0.0,9,4,9,1.0,isolado,roo#2,7,diversidade,1,False,0,0
roo,lib/roo/open_office.rb,20d424f8bf96,spreadsheets and documents,16.3,104,0,84,0.5,1,0.0,32,2,32,1.0,isolado,roo#0,3,grupo,426,True,1,1
rouge,lib/rouge.rb,afc3c52c2af0,code highlighting,5.7,9,100,33,0.0,0,33.3,3,1,3,1.0,isolado,rouge#0,25,diversidade,173,False,0,0
rouge,lib/rouge/lexers/cython.rb,afc3c52c2af0,code highlighting,4.2,5,75,0,0.67,3,0.0,4,3,4,1.0,isolado,rouge#10,1,diversidade,103,False,0,0
rouge,lib/rouge/lexers/javascript.rb,afc3c52c2af0,code highlighting,6.3,14,100,14,0.0,2,0.0,7,3,6,0.857,isolado,rouge#19,3,grupo,,True,2,2
rouge,lib/rouge/lexers/livescript.rb,afc3c52c2af0,code highlighting,3.8,8,100,17,0.0,2,0.0,6,3,5,0.833,isolado,rouge#19,3,grupo,,True,1,1
rouge,lib/rouge/lexers/sas.rb,afc3c52c2af0,code highlighting,51,188,100,0,0.0,2,0.0,7,3,5,0.714,isolado,rouge#30,1,diversidade,9,False,0,0
rouge,lib/rouge/lexers/tcl.rb,afc3c52c2af0,code highlighting,18,26,100,100,0.0,2,0.0,3,3,3,1.0,isolado,rouge#0,25,diversidade,101,True,1,1
rouge,lib/rouge/lexers/typescript/common.rb,afc3c52c2af0,code highlighting,9.4,22,20,20,0.0,0,0.0,5,3,3,0.6,isolado,rouge#19,3,grupo,,True,1,1
rouge,lib/rouge/regex_lexer.rb,afc3c52c2af0,code highlighting,7.3,61,19,66,0.0,1,17.0,47,8,42,0.894,isolado,rouge#0,25,diversidade,37,True,1,1
rqrcode,lib/rqrcode/export/svg.rb,f0d65004f2b5,qr,49.5,130,0,75,0.0,1,0.0,4,6,4,1.0,isolado,rqrcode#0,1,diversidade,165,False,0,0
rspec,rspec-core/lib/rspec/core/configuration.rb,79a280d76e10,testing,7.4,59,4,65,1.0,1,12.5,136,6,128,0.941,isolado,rspec#1,118,diversidade,65,False,0,0
rspec,rspec-core/lib/rspec/core/option_parser.rb,79a280d76e10,testing,42.7,268,14,57,0.0,0,0.0,7,2,7,1.0,isolado,rspec#1,118,diversidade,63,False,0,0
rspec,rspec-mocks/lib/rspec/mocks/error_generator.rb,79a280d76e10,testing,5.5,33,2,45,0.0,0,0.0,49,3,45,0.918,isolado,rspec#1,118,diversidade,251,False,0,0
rubocop,lib/rubocop/cop/correctors/space_corrector.rb,65854e6bbfe4,code formatting,9.7,11,100,100,0.33,0,0.0,3,3,3,1.0,isolado,rubocop#1,414,diversidade,66,False,0,0
rubocop,lib/rubocop/cop/registry.rb,65854e6bbfe4,code formatting,6.1,20,10,88,0.25,2,2.0,50,4,50,1.0,isolado,rubocop#1,414,diversidade,31,False,0,1
rubocop,lib/rubocop/cop/style/method_call_with_args_parentheses.rb,65854e6bbfe4,code formatting,4.4,7,20,60,1.5,1,20.0,5,4,5,1.0,isolado,rubocop#158,1,diversidade,220,False,0,0
rubocop,lib/rubocop/plugin/loader.rb,65854e6bbfe4,code formatting,11.3,26,100,67,0.0,0,33.3,6,3,6,1.0,isolado,rubocop#1,414,diversidade,243,False,0,1
rubocop,lib/rubocop/server.rb,65854e6bbfe4,code formatting,6,10,100,0,0.0,0,0.0,3,2,3,1.0,isolado,rubocop#1,414,diversidade,160,False,0,1
rubocop,lib/rubocop/server/client_command/start.rb,65854e6bbfe4,code formatting,11,22,0,0,0.0,1,0.0,3,4,3,1.0,com a biblioteca carregada,rubocop#1,414,diversidade,59,False,0,1
rubocop-rspec,lib/rubocop/cop/rspec/leading_subject.rb,2488441eb70a,code formatting,6,8,0,50,0.5,2,0.0,6,4,6,1.0,isolado,rubocop-rspec#27,3,grupo,,True,1,1
rubocop-rspec,lib/rubocop/cop/rspec/mixin/inside_example_group.rb,2488441eb70a,code formatting,4.3,7,0,100,0.0,0,0.0,3,4,3,1.0,isolado,rubocop-rspec#27,3,grupo,,True,2,2
rubocop-rspec,lib/rubocop/cop/rspec/variable_definition.rb,2488441eb70a,code formatting,9.3,14,0,100,1.0,2,0.0,3,4,3,1.0,isolado,rubocop-rspec#27,3,grupo,,True,1,1
rufus-scheduler,lib/rufus/scheduler.rb,ec048146d12d,scheduling,9.3,74,5,73,0.0,2,1.7,59,5,44,0.746,isolado,rufus-scheduler#0,5,grupo,110,True,1,1
rufus-scheduler,lib/rufus/scheduler/jobs_core.rb,ec048146d12d,scheduling,9.4,51,0,70,0.0,1,3.3,30,2,29,0.967,isolado,rufus-scheduler#0,5,grupo,,True,2,2
rufus-scheduler,lib/rufus/scheduler/jobs_one_time.rb,ec048146d12d,scheduling,6.2,9,0,83,0.0,2,0.0,6,3,6,1.0,isolado,rufus-scheduler#0,5,grupo,,True,1,1
rufus-scheduler,lib/rufus/scheduler/jobs_repeat.rb,ec048146d12d,scheduling,10.5,23,0,92,0.0,3,0.0,24,5,23,0.958,isolado,rufus-scheduler#0,5,grupo,,True,2,2
rufus-scheduler,lib/rufus/scheduler/util.rb,ec048146d12d,scheduling,5.6,14,100,62,0.0,0,0.0,16,2,16,1.0,isolado,rufus-scheduler#0,5,grupo,146,True,4,4
savon,lib/savon/block_interface.rb,69ab4149642b,http clients and tools,5.3,8,0,67,0.0,0,100.0,3,2,3,1.0,isolado,savon#2,1,diversidade,86,False,0,0
sentry-ruby,sentry-ruby/lib/sentry-ruby.rb,a940dfdb5a64,error handling,5.5,28,100,79,1.0,0,6.9,58,1,54,0.931,isolado,sentry-ruby#1,51,diversidade,38,True,1,1
sentry-ruby,sentry-ruby/lib/sentry/interfaces/single_exception.rb,a940dfdb5a64,error handling,15.7,24,33,100,0.5,1,33.3,3,2,3,1.0,isolado,sentry-ruby#1,51,diversidade,93,False,0,0
sentry-ruby,sentry-ruby/lib/sentry/profiler.rb,a940dfdb5a64,error handling,21.6,108,0,25,0.5,0,0.0,8,2,8,1.0,isolado,sentry-ruby#1,51,diversidade,43,True,1,1
sentry-ruby,sentry-ruby/lib/sentry/utils/argument_checking_helper.rb,a940dfdb5a64,error handling,5,5,0,100,0.0,0,0.0,3,2,3,1.0,isolado,sentry-ruby#1,51,diversidade,184,False,0,0
shoulda-matchers,lib/shoulda/matchers/error.rb,cf3b3685f2c0,testing,4.8,9,25,25,0.0,1,50.0,4,3,4,1.0,isolado,shoulda-matchers#54,1,diversidade,118,False,0,0
simplecov,benchmarks/collate/rss_sampler.rb,76a8e4e0f661,code analysis and metrics,4.8,6,20,20,0.0,0,0.0,5,2,5,1.0,isolado,simplecov#8,1,diversidade,153,False,0,0
simplecov,lib/simplecov/file_list.rb,76a8e4e0f661,code analysis and metrics,3.7,11,0,78,1.0,0,0.0,23,2,16,0.696,isolado,simplecov#29,2,diversidade,226,False,0,0
simplecov,lib/simplecov/formatter/html_formatter/viewer_data_validator.rb,76a8e4e0f661,code analysis and metrics,7.8,12,100,100,0.0,1,0.0,8,4,8,1.0,isolado,simplecov#9,35,diversidade,213,False,0,0
spring,lib/spring/application.rb,b7f3fd04b2ed,testing,11.1,98,0,71,0.0,0,11.4,35,2,31,0.886,isolado,spring#0,10,grupo,,True,4,7
spring,lib/spring/application_manager.rb,b7f3fd04b2ed,testing,11.3,26,0,55,0.0,0,0.0,11,2,11,1.0,isolado,spring#0,10,grupo,,True,1,4
spring,lib/spring/command_wrapper.rb,b7f3fd04b2ed,testing,5.8,10,0,64,0.0,0,0.0,11,2,11,1.0,isolado,spring#0,10,grupo,,True,1,3
spring,lib/spring/commands.rb,b7f3fd04b2ed,testing,3,3,100,100,0.0,0,0.0,3,1,3,1.0,isolado,spring#0,10,grupo,,True,2,3
spring,lib/spring/configuration.rb,b7f3fd04b2ed,testing,5,12,100,38,0.0,0,0.0,13,1,10,0.769,isolado,spring#0,10,grupo,,True,5,5
spring,lib/spring/env.rb,b7f3fd04b2ed,testing,5.4,16,0,69,0.0,0,0.0,16,2,16,1.0,isolado,spring#0,10,grupo,,True,1,4
spring,lib/spring/json.rb,b7f3fd04b2ed,testing,13.4,67,6,91,0.17,1,0.0,32,6,30,0.938,isolado,spring#0,10,grupo,,True,3,3
spring,lib/spring/process_title_updater.rb,b7f3fd04b2ed,testing,6.3,11,14,71,0.0,0,0.0,7,2,7,1.0,isolado,spring#0,10,grupo,,True,1,1
spring,lib/spring/server.rb,b7f3fd04b2ed,testing,6.6,27,6,56,0.0,0,0.0,18,3,18,1.0,isolado,spring#0,10,grupo,,True,4,6
spring,lib/spring/watcher.rb,b7f3fd04b2ed,testing,4.7,8,100,100,0.0,0,33.3,3,1,3,1.0,isolado,spring#0,10,grupo,24,True,2,2
sprockets,lib/rake/sprocketstask.rb,73c5a5316bd1,assets,9.4,26,0,100,0.0,1,12.5,8,2,7,0.875,isolado,sprockets#0,1,diversidade,152,False,0,0
sprockets,lib/sprockets/base.rb,73c5a5316bd1,assets,7.7,28,0,36,3.67,2,0.0,11,3,11,1.0,isolado,sprockets#3,17,grupo,325,True,5,5
sprockets,lib/sprockets/bundle.rb,73c5a5316bd1,assets,24,38,100,100,0.0,0,0.0,3,2,3,1.0,isolado,sprockets#4,1,diversidade,200,False,0,0
sprockets,lib/sprockets/compressing.rb,73c5a5316bd1,assets,8.2,17,0,78,0.5,0,0.0,9,2,6,0.667,isolado,sprockets#3,17,grupo,,True,1,1
sprockets,lib/sprockets/configuration.rb,73c5a5316bd1,assets,3.5,5,0,100,4.0,0,0.0,6,2,5,0.833,isolado,sprockets#3,17,grupo,89,True,1,1
sprockets,lib/sprockets/digest_utils.rb,73c5a5316bd1,assets,4.5,15,0,50,0.5,0,0.0,12,2,11,0.917,isolado,sprockets#3,17,grupo,,True,2,2
sprockets,lib/sprockets/erb_processor.rb,73c5a5316bd1,assets,5.8,16,40,40,0.0,0,60.0,5,1,5,1.0,isolado,sprockets#16,1,diversidade,239,False,0,0
sprockets,lib/sprockets/http_utils.rb,73c5a5316bd1,assets,9.1,27,0,57,0.5,0,0.0,7,2,7,1.0,isolado,sprockets#3,17,grupo,,True,2,2
sprockets,lib/sprockets/jst_processor.rb,73c5a5316bd1,assets,4,8,60,40,0.0,0,0.0,5,2,5,1.0,isolado,sprockets#20,1,diversidade,76,False,0,0
sprockets,lib/sprockets/loader.rb,73c5a5316bd1,assets,29.6,92,0,100,4.0,0,0.0,8,2,8,1.0,isolado,sprockets#3,17,grupo,324,True,7,7
sprockets,lib/sprockets/mime.rb,73c5a5316bd1,assets,8.2,19,0,100,1.0,0,0.0,5,2,4,0.8,isolado,sprockets#3,17,grupo,,True,2,2
sprockets,lib/sprockets/path_dependency_utils.rb,73c5a5316bd1,assets,4.7,8,0,33,1.0,0,0.0,3,2,3,1.0,isolado,sprockets#3,17,grupo,,True,2,2
sprockets,lib/sprockets/path_digest_utils.rb,73c5a5316bd1,assets,6.3,11,0,67,1.0,0,0.0,3,2,3,1.0,isolado,sprockets#3,17,grupo,,True,3,3
sprockets,lib/sprockets/path_utils.rb,73c5a5316bd1,assets,8.9,18,0,71,0.5,0,0.0,21,2,21,1.0,isolado,sprockets#3,17,grupo,,True,6,6
sprockets,lib/sprockets/paths.rb,73c5a5316bd1,assets,5.9,13,0,86,1.0,0,0.0,7,2,6,0.857,isolado,sprockets#3,17,grupo,,True,3,3
sprockets,lib/sprockets/processing.rb,73c5a5316bd1,assets,6.6,23,0,63,1.5,0,0.0,19,2,14,0.737,isolado,sprockets#3,17,grupo,,True,4,4
sprockets,lib/sprockets/processor_utils.rb,73c5a5316bd1,assets,7.3,17,11,78,0.33,1,0.0,9,3,9,1.0,isolado,sprockets#3,17,grupo,,True,3,3
sprockets,lib/sprockets/resolve.rb,73c5a5316bd1,assets,13.7,28,0,75,1.5,0,0.0,12,2,12,1.0,isolado,sprockets#3,17,grupo,,True,4,4
sprockets,lib/sprockets/transformers.rb,73c5a5316bd1,assets,10.9,25,0,100,1.5,0,0.0,8,2,8,1.0,isolado,sprockets#3,17,grupo,,True,3,3
sprockets,lib/sprockets/uri_utils.rb,73c5a5316bd1,assets,7.6,19,0,64,0.5,0,0.0,11,2,11,1.0,isolado,sprockets#3,17,grupo,,True,4,4
sprockets,lib/sprockets/utils.rb,73c5a5316bd1,assets,14.8,26,0,75,0.5,0,50.0,8,2,8,1.0,isolado,sprockets#3,17,grupo,414,True,6,6
stackprof,lib/stackprof/report.rb,4367efa4b8bc,profiler and optimization,19.2,171,9,85,0.0,0,0.0,34,2,32,0.941,isolado,stackprof#1,1,diversidade,47,False,0,0
state_machines,lib/state_machines/async_mode/async_transition_collection.rb,219b43ea588f,state machines,21.8,36,0,100,0.0,2,40.0,5,4,5,1.0,isolado,state_machines#2,20,grupo,,True,1,1
state_machines,lib/state_machines/branch.rb,219b43ea588f,state machines,10.9,37,0,75,0.5,0,8.3,12,2,12,1.0,isolado,state_machines#2,20,grupo,452,True,2,6
state_machines,lib/state_machines/callback.rb,219b43ea588f,state machines,14.4,22,0,100,0.5,0,60.0,5,2,5,1.0,isolado,state_machines#2,20,grupo,,True,1,5
state_machines,lib/state_machines/eval_helpers.rb,219b43ea588f,state machines,42,65,0,100,0.0,0,133.3,3,2,3,1.0,isolado,state_machines#2,20,grupo,307,True,2,3
state_machines,lib/state_machines/event.rb,219b43ea588f,state machines,10.2,29,0,77,0.5,0,15.4,13,2,13,1.0,isolado,state_machines#2,20,grupo,,True,1,6
state_machines,lib/state_machines/event_collection.rb,219b43ea588f,state machines,7.6,26,0,80,0.0,1,20.0,5,2,5,1.0,isolado,state_machines#2,20,grupo,,True,1,2
state_machines,lib/state_machines/integrations.rb,219b43ea588f,state machines,4.3,9,100,83,0.0,0,0.0,6,2,6,1.0,isolado,state_machines#2,20,grupo,109,True,1,1
state_machines,lib/state_machines/machine.rb,219b43ea588f,state machines,4.6,18,0,38,7.5,0,23.1,13,2,12,0.923,isolado,state_machines#7,1,diversidade,211,False,0,4
state_machines,lib/state_machines/machine/callbacks.rb,219b43ea588f,state machines,5.2,10,0,20,0.0,0,0.0,5,3,3,0.6,isolado,state_machines#2,20,grupo,,True,1,1
state_machines,lib/state_machines/machine/configuration.rb,219b43ea588f,state machines,21,55,0,100,1.67,0,100.0,5,3,5,1.0,isolado,state_machines#2,20,grupo,3,True,2,5
state_machines,lib/state_machines/machine/event_methods.rb,219b43ea588f,state machines,13.3,28,0,67,0.0,0,0.0,3,3,3,1.0,isolado,state_machines#2,20,grupo,,True,1,2
state_machines,lib/state_machines/machine/parsing.rb,219b43ea588f,state machines,14,18,0,100,0.0,0,0.0,4,3,4,1.0,isolado,state_machines#13,1,diversidade,123,False,0,4
state_machines,lib/state_machines/machine/state_methods.rb,219b43ea588f,state machines,9.4,32,0,100,0.0,0,57.1,7,3,7,1.0,isolado,state_machines#2,20,grupo,,True,1,2
state_machines,lib/state_machines/machine_collection.rb,219b43ea588f,state machines,16.5,26,0,100,0.0,1,0.0,4,2,4,1.0,isolado,state_machines#2,20,grupo,,True,1,3
state_machines,lib/state_machines/node_collection.rb,219b43ea588f,state machines,5.7,16,0,90,0.5,0,5.0,20,2,20,1.0,isolado,state_machines#2,20,grupo,,True,3,14
state_machines,lib/state_machines/options_validator.rb,219b43ea588f,state machines,8.2,11,100,75,0.0,0,0.0,4,2,4,1.0,isolado,state_machines#2,20,grupo,,True,13,13
state_machines,lib/state_machines/path.rb,219b43ea588f,state machines,3.8,8,0,92,0.0,1,0.0,13,2,13,1.0,isolado,state_machines#2,20,grupo,,True,1,3
state_machines,lib/state_machines/path_collection.rb,219b43ea588f,state machines,5.5,13,0,50,0.0,1,0.0,6,2,4,0.667,isolado,state_machines#2,20,grupo,,True,1,4
state_machines,lib/state_machines/state.rb,219b43ea588f,state machines,10.2,49,0,82,0.5,0,41.2,17,2,16,0.941,isolado,state_machines#2,20,grupo,,True,1,8
state_machines,lib/state_machines/state_collection.rb,219b43ea588f,state machines,4.7,12,0,83,0.0,1,0.0,6,2,6,1.0,isolado,state_machines#2,20,grupo,,True,1,3
state_machines,lib/state_machines/state_context.rb,219b43ea588f,state machines,16,33,0,100,0.5,1,33.3,3,2,3,1.0,isolado,state_machines#2,20,grupo,,True,1,2
state_machines,lib/state_machines/transition_collection.rb,219b43ea588f,state machines,9.9,46,0,50,0.0,2,30.0,20,3,16,0.8,isolado,state_machines#2,20,grupo,,True,2,4
thin,lib/thin/backends/unix_server.rb,84a5188612d8,web servers,4.6,12,0,14,0.0,2,14.3,7,4,6,0.857,isolado,thin#5,1,diversidade,26,False,0,1
thin,lib/thin/server.rb,84a5188612d8,web servers,11.1,38,8,77,1.5,1,0.0,13,2,13,1.0,isolado,thin#0,10,diversidade,177,False,0,1
twilio-ruby,lib/twilio-ruby/jwt/task_router.rb,c58e213a6f04,third-party apis,4.9,23,80,8,0.0,1,0.0,25,5,13,0.52,isolado,twilio-ruby#12,1,diversidade,167,False,0,0
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/call/stream.rb,c58e213a6f04,third-party apis,28.5,432,0,66,0.0,2,0.0,38,14,19,0.5,isolado,twilio-ruby#5,98,diversidade,208,False,0,0
typhoeus,lib/typhoeus/request.rb,d7aba1bbfa8d,http clients and tools,6.1,11,0,78,6.0,0,0.0,9,2,9,1.0,isolado,typhoeus#6,3,diversidade,150,False,0,0
tzinfo,lib/tzinfo/country.rb,d5893c99bbcd,date and time processing,3.1,4,28,67,0.33,1,0.0,18,3,16,0.889,isolado,tzinfo#1,15,grupo,,True,2,2
